"subjectId" "activity" "domain" "signal" "instrument" "jerk_ind" "estimate_func" "axis" "mean"
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.433349702075472
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.418735000377359
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" -0.160697213516981
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" -0.520114793584906
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.337428188679245
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Y" 0.0217695106566038
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Z" 0.0859565543849057
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.479875245660377
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.41344458754717
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.685474353962264
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.377023128301887
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.509495531698113
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.551104284150943
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.461907025849057
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.381777065283019
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.726040200754717
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.492611667924528
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.319474609056604
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.453597213018868
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.187450247737736
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.473574786603774
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" -0.133373904258491
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.565892490754717
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" 0.151538905566038
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.57170784
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.255461689622641
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0239531492643396
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.0973020020943396
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "X" -0.35470802509434
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.00232026501698113
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.0194792388471698
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.101372729922642
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.0194863076188679
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.0455625449113208
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.446843887735849
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.378274426037736
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.706593530943396
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "X" 0.050549379754717
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.166170015088679
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0583595463981132
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.544871104528302
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Y" 0.00410518379811321
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.50716867490566
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.122232768011321
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0421485884509434
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0407125527654717
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.614786508490566
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.601696656226415
1 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.606332002264151
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.89335109754717
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.362153364339623
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.075402939754717
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.956367027924528
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.952849233207547
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.912379410377358
1 "WALKING_UPSTAIRS" NA NA NA NA NA NA -0.321518664616432
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.976725059791667
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.979800877916667
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.984380981875
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.146482792591667
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.2572894655
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.402532553395833
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.973246482083333
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.981025105625
2 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.984792185
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.985813630833333
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.982768250416667
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.986197134583333
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.159808328563875
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" 0.1212064240125
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.190558218145833
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.987250255833333
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.984987392916667
2 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.989345368541667
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.9864311425
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.983321635416667
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.9626718875
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" 0.10261131938125
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" 0.04228066839375
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.0552985986479167
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.988860685833333
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.981910616458333
2 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.963174222291667
2 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.281373403958333
2 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0181587397583333
2 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.107245610416667
2 "LAYING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.974059464791667
2 "LAYING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.98027739875
2 "LAYING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.984233296875
2 "LAYING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0825972511666667
2 "LAYING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.012254788451875
2 "LAYING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.00180264895625
2 "LAYING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.98587216875
2 "LAYING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.98317254125
2 "LAYING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.988442014375
2 "LAYING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.01847660675
2 "LAYING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.111800824583333
2 "LAYING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.144882846104167
2 "LAYING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.988275232916667
2 "LAYING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.982291608958333
2 "LAYING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.960306560416667
2 "LAYING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.101974134208333
2 "LAYING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0358590176083333
2 "LAYING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0701783020833333
2 "LAYING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.993235849166667
2 "LAYING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.989567537916667
2 "LAYING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.98803582125
2 "LAYING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" -0.509754238125
2 "LAYING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" 0.752536639375
2 "LAYING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" 0.646834879583333
2 "LAYING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.959014441458333
2 "LAYING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.988211865208333
2 "LAYING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.984230418125
2 "LAYING" NA NA NA NA NA NA -0.759465613605966
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.985803840652174
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.957343498478261
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.970162172608696
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" 0.08519282071
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.150193956163043
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.0960646759586957
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.98736209
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.950073754130435
2 "SITTING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.956862864130435
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.987848793695652
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.977139702826087
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.985129050217391
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.305546818084783
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" 0.0262448647134783
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.0929030630369565
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.989459107391304
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.980804228478261
2 "SITTING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.988570804130435
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.982621389565217
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.982100923695652
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.959814822391304
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" 0.130523120891304
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.192142737913043
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.0409472348676087
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.986808501521739
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.977356188695652
2 "SITTING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.963522659782609
2 "SITTING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.27708735173913
2 "SITTING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0156879937282609
2 "SITTING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.109218272456522
2 "SITTING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.986822279565217
2 "SITTING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.950704499130435
2 "SITTING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.95982817173913
2 "SITTING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0722564387173913
2 "SITTING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.0116954511323913
2 "SITTING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" 0.00760546929869565
2 "SITTING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.988055854130435
2 "SITTING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.977983955434783
2 "SITTING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.98751821173913
2 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0454706620434783
2 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0599286797043478
2 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0412277462173913
2 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.985742027826087
2 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.978919526956522
2 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.959803708695652
2 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0936328412826087
2 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0415602029130435
2 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.04358509665
2 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.989709023043478
2 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.990889614782609
2 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.985542325652174
2 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.940477273043478
2 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.105630024498783
2 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" 0.19872676876087
2 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.979988760869565
2 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.956750273043478
2 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.954415873043478
2 "SITTING" NA NA NA NA NA NA -0.772701609605632
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.983946739814815
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.959871697407407
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.962471195740741
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" 0.108519182924074
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.0623378066683333
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.104462499601852
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.989056469814815
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.957908842222222
2 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.946433583518518
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.980973241666667
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.970851337962963
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.979775152037037
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.331449281481482
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.0569368291814815
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.0396498183462963
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.983007923703704
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.973520241111111
2 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.984599905185185
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.967037112037037
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.972576152962963
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.960627696111111
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.107416045074074
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.171160370096296
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.000226810610740739
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.97498812462963
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.97103605037037
2 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.969754295740741
2 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.277911472222222
2 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0184208270166667
2 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.105908536055556
2 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.987271889259259
2 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.957304989259259
2 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.949741851296296
2 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0747588597592593
2 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.0103291774794444
2 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.00837158846722222
2 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.981085715555556
2 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.97105943962963
2 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.982841446481482
2 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0238623875712963
2 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0820396577592593
2 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0878351695481481
2 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.972998629814815
2 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.971441996481481
2 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.964856701851852
2 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.105562157888889
2 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.042241953537037
2 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0546539479425926
2 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.979324000740741
2 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.983447258518519
2 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.973610118333333
2 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.896928566851852
2 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.370062696851852
2 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" 0.129747161222222
2 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.986685818703704
2 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.97419442037037
2 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.945927078703704
2 "STANDING" NA NA NA NA NA NA -0.768869941618434
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.346048161016949
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.0219048103322034
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.453806369830508
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.14579548970339
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.198586466508475
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.0688995208186441
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.457651383728814
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.16921968620339
2 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.455222146440678
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.304615322881356
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.0787640836610169
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.554956709661017
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.0727101584479661
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.263574018186441
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.254846438755932
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.31431306340678
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.0153329520084746
2 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.615898188474576
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.429713536101695
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.55477211220339
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.396659907457627
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" 0.00727967988474576
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.0427009322372881
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.139752115269492
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.604053019152542
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.533046952542373
2 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.559856635084746
2 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.276426586440678
2 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0185949199145763
2 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.105500357966102
2 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.423642838474576
2 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.0780912533118644
2 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.425257524915254
2 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0618080696279661
2 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.0182492679288136
2 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" 0.00789533706610169
2 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.277530462620339
2 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.0166022362847458
2 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.586090418983051
2 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0530258157347458
2 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0482382316949153
2 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0828336633220339
2 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.561550255762712
2 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.53845366779661
2 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.481085535084746
2 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0818833429152542
